iter	Passed	Remaining
7895	40954	10912
7896	40958	10907
7897	40963	10902
7898	40971	10897
7899	40977	10892
7900	40981	10887
7901	40985	10881
7902	40990	10876
7903	40995	10871
7904	41000	10865
7905	41004	10860
7906	41009	10855
7907	41012	10849
7908	41016	10843
7909	41024	10839
7910	41029	10834
7911	41034	10829
7912	41044	10825
7913	41050	10820
7914	41054	10814
7915	41059	10809
7916	41067	10805
7917	41071	10799
7918	41076	10794
7919	41080	10788
7920	41086	10783
7921	41094	10779
7922	41097	10773
7923	41102	10768
7924	41106	10762
7925	41114	10758
7926	41119	10753
7927	41123	10747
7928	41127	10742
7929	41136	10738
7930	41142	10733
7931	41147	10727
7932	41152	10722
7933	41160	10718
7934	41166	10713
7935	41170	10707
7936	41175	10702
7937	41182	10697
7938	41190	10693
7939	41195	10688
7940	41200	10682
7941	41207	10678
7942	41214	10673
7943	41219	10668
7944	41223	10662
7945	41238	10659
7946	41244	10655
7947	41250	10649
7948	41255	10644
7949	41263	10640
7950	41267	10634
7951	41272	10629
7952	41276	10624
7953	41281	10618
7954	41290	10614
7955	41295	10609
7956	41300	10604
7957	41307	10599
7958	41313	10594
7959	41317	10588
7960	41322	10583
7961	41326	10578
7962	41334	10573
7963	41339	10568
7964	41343	10562
7965	41348	10557
7966	41355	10552
7967	41361	10548
7968	41366	10542
7969	41370	10537
7970	41380	10533
7971	41386	10528
7972	41390	10522
7973	41394	10517
7974	41399	10512
7975	41407	10507
7976	41412	10502
7977	41417	10497
7978	41422	10491
7979	41430	10487
7980	41435	10482
7981	41439	10476
7982	41443	10471
7983	41451	10466
7984	41457	10461
7985	41461	10456
7986	41468	10451
7987	41476	10446
7988	41487	10443
7989	41502	10440
7990	41516	10437
7991	41526	10433
7992	41536	10429
7993	41546	10425
7994	41557	10421
7995	41569	10418
7996	41591	10417
7997	41611	10415
7998	41625	10412
7999	41637	10409
8000	41650	10406
8001	41662	10402
8002	41673	10398
8003	41682	10394
8004	41691	10390
8005	41695	10384
8006	41708	10381
8007	41716	10376
8008	41727	10373
8009	41733	10368
8010	41739	10363
8011	41745	10358
8012	41751	10353
8013	41762	10349
8014	41773	10345
8015	41788	10342
8016	41795	10338
8017	41804	10333
8018	41811	10328
8019	41818	10324
8020	41830	10320
8021	41836	10315
8022	41851	10312
8023	41857	10307
8024	41865	10303
8025	41877	10299
8026	41889	10296
8027	41900	10292
8028	41910	10288
8029	41919	10284
8030	41926	10279
8031	41931	10274
8032	41938	10269
8033	41944	10264
8034	41957	10260
8035	41964	10256
8036	41967	10250
8037	41977	10246
8038	41982	10240
8039	41985	10235
8040	41991	10230
8041	42003	10226
8042	42007	10221
8043	42014	10216
8044	42026	10212
8045	42036	10208
8046	42047	10204
8047	42062	10202
8048	42071	10197
8049	42083	10194
8050	42089	10188
8051	42098	10184
8052	42104	10179
8053	42114	10175
8054	42123	10171
8055	42137	10168
8056	42146	10163
8057	42154	10159
8058	42165	10155
8059	42176	10151
8060	42186	10147
8061	42192	10142
8062	42201	10138
8063	42215	10135
8064	42227	10131
8065	42249	10130
8066	42272	10129
8067	42292	10127
8068	42307	10124
8069	42317	10120
8070	42330	10117
8071	42344	10114
8072	42362	10111
8073	42368	10106
8074	42379	10102
8075	42388	10098
8076	42400	10094
8077	42413	10091
8078	42427	10088
8079	42436	10083
8080	42446	10079
8081	42462	10077
8082	42474	10073
8083	42478	10067
8084	42496	10065
8085	42506	10061
8086	42515	10057
8087	42530	10054
8088	42542	10050
8089	42560	10048
8090	42575	10045
8091	42589	10042
8092	42605	10039
8093	42617	10035
8094	42624	10030
8095	42639	10027
8096	42651	10024
8097	42666	10021
8098	42682	10018
8099	42692	10014
8100	42707	10011
8101	42716	10007
8102	42729	10003
8103	42755	10002
8104	42760	9997
8105	42781	9996
8106	42799	9993
8107	42820	9992
8108	42835	9989
8109	42850	9986
8110	42864	9982
8111	42876	9979
8112	42890	9975
8113	42910	9974
8114	42931	9972
8115	42940	9967
8116	42956	9965
8117	42961	9959
8118	42980	9957
8119	42991	9953
8120	43012	9952
8121	43022	9947
8122	43047	9946
8123	43053	9942
8124	43067	9938
8125	43076	9934
8126	43092	9931
8127	43106	9928
8128	43113	9923
8129	43128	9920
8130	43136	9915
8131	43158	9914
8132	43165	9909
8133	43183	9906
8134	43190	9901
8135	43203	9898
8136	43215	9894
8137	43226	9890
8138	43239	9886
8139	43243	9881
8140	43255	9877
8141	43266	9873
8142	43274	9868
8143	43296	9867
8144	43312	9864
8145	43324	9860
8146	43338	9857
8147	43350	9853
8148	43357	9848
8149	43369	9844
8150	43376	9839
8151	43390	9836
8152	43405	9833
8153	43421	9830
8154	43428	9825
8155	43444	9822
8156	43456	9818
8157	43468	9814
8158	43484	9811
8159	43498	9808
8160	43506	9803
8161	43527	9802
8162	43543	9799
8163	43591	9803
8164	43602	9799
8165	43612	9795
8166	43624	9791
8167	43637	9787
8168	43652	9784
8169	43667	9780
8170	43678	9777
8171	43694	9774
8172	43706	9770
8173	43717	9766
8174	43724	9761
8175	43733	9756
8176	43740	9751
8177	43747	9746
8178	43756	9742
8179	43768	9738
8180	43775	9733
8181	43783	9728
8182	43790	9723
8183	43800	9719
8184	43807	9714
8185	43813	9708
8186	43824	9704
8187	43830	9699
8188	43838	9695
8189	43851	9691
8190	43861	9686
8191	43869	9682
8192	43875	9676
8193	43884	9672
8194	43894	9668
8195	43908	9664
8196	43918	9660
8197	43930	9656
8198	43942	9652
8199	43951	9647
8200	43958	9642
8201	43975	9640
8202	43985	9635
8203	43998	9631
8204	44007	9627
8205	44022	9624
8206	44034	9620
8207	44043	9615
8208	44050	9610
8209	44060	9606
8210	44068	9601
8211	44077	9596
8212	44084	9592
8213	44094	9587
8214	44105	9583
8215	44118	9579
8216	44128	9575
8217	44133	9569
8218	44146	9566
8219	44154	9561
8220	44160	9556
8221	44168	9551
8222	44174	9546
8223	44182	9541
8224	44194	9537
8225	44199	9531
8226	44204	9526
8227	44209	9521
8228	44215	9515
8229	44219	9510
8230	44225	9504
8231	44230	9499
8232	44236	9494
8233	44241	9488
8234	44246	9483
8235	44250	9477
8236	44255	9472
8237	44259	9466
8238	44263	9460
8239	44268	9455
8240	44272	9449
8241	44276	9444
8242	44281	9438
8243	44286	9433
8244	44288	9427
8245	44291	9421
8246	44295	9415
8247	44300	9410
8248	44304	9404
8249	44309	9398
8250	44313	9393
8251	44317	9387
8252	44322	9382
8253	44329	9377
8254	44335	9371
8255	44344	9367
8256	44350	9362
8257	44355	9356
8258	44360	9351
8259	44364	9345
8260	44367	9339
8261	44371	9334
8262	44375	9328
8263	44380	9322
8264	44386	9317
8265	44391	9312
8266	44397	9306
8267	44402	9301
8268	44407	9296
8269	44410	9290
8270	44416	9284
8271	44420	9279
8272	44425	9273
8273	44429	9268
8274	44434	9262
8275	44438	9257
8276	44443	9251
8277	44448	9246
8278	44455	9241
8279	44461	9236
8280	44466	9230
8281	44473	9225
8282	44480	9220
8283	44489	9215
8284	44499	9211
8285	44510	9207
8286	44523	9203
8287	44537	9199
8288	44551	9196
8289	44572	9194
8290	44582	9189
8291	44593	9185
8292	44606	9181
8293	44618	9177
8294	44636	9174
8295	44652	9171
8296	44672	9169
8297	44684	9165
8298	44699	9161
8299	44714	9158
8300	44723	9153
8301	44734	9149
8302	44742	9144
8303	44748	9139
8304	44754	9134
8305	44760	9128
8306	44767	9123
8307	44773	9118
8308	44779	9113
8309	44785	9108
8310	44792	9102
8311	44798	9097
8312	44805	9092
8313	44811	9087
8314	44819	9082
8315	44829	9077
8316	44842	9074
8317	44850	9069
8318	44856	9064
8319	44862	9058
8320	44869	9053
8321	44879	9049
8322	44885	9043
8323	44893	9039
8324	44906	9035
8325	44910	9029
8326	44920	9025
8327	44927	9020
8328	44935	9015
8329	44943	9010
8330	44951	9005
8331	44959	9000
8332	44968	8995
8333	44973	8990
8334	44984	8986
8335	44991	8981
8336	45006	8977
8337	45017	8973
8338	45025	8968
8339	45032	8963
8340	45040	8958
8341	45049	8953
8342	45058	8949
8343	45065	8943
8344	45073	8939
8345	45081	8934
8346	45088	8929
8347	45099	8924
8348	45111	8920
8349	45121	8916
8350	45133	8912
8351	45143	8907
8352	45153	8903
8353	45165	8898
8354	45176	8894
8355	45189	8890
8356	45199	8886
8357	45203	8880
8358	45213	8876
8359	45219	8870
8360	45229	8866
8361	45238	8861
8362	45247	8856
8363	45252	8851
8364	45263	8846
8365	45271	8842
8366	45279	8837
8367	45284	8831
8368	45290	8826
8369	45295	8821
8370	45302	8815
8371	45311	8811
8372	45316	8805
8373	45323	8800
8374	45329	8795
8375	45335	8789
8376	45341	8784
8377	45349	8779
8378	45353	8774
8379	45357	8768
8380	45377	8765
8381	45386	8761
8382	45392	8755
8383	45399	8750
8384	45405	8745
8385	45412	8740
8386	45417	8734
8387	45423	8729
8388	45429	8724
8389	45434	8718
8390	45440	8713
8391	45445	8707
8392	45451	8702
8393	45456	8697
8394	45461	8691
8395	45465	8685
8396	45470	8680
8397	45474	8674
8398	45483	8669
8399	45490	8664
8400	45496	8659
8401	45507	8655
8402	45512	8649
8403	45516	8644
8404	45519	8638
8405	45524	8632
8406	45528	8626
8407	45531	8621
8408	45536	8615
8409	45540	8609
8410	45545	8604
8411	45549	8598
8412	45553	8593
8413	45558	8587
8414	45562	8581
8415	45567	8576
8416	45571	8570
8417	45575	8565
8418	45580	8559
8419	45584	8553
8420	45588	8548
8421	45593	8542
8422	45598	8537
8423	45601	8531
8424	45606	8525
8425	45610	8520
8426	45614	8514
8427	45618	8508
8428	45623	8503
8429	45627	8497
8430	45632	8492
8431	45637	8486
8432	45643	8481
8433	45653	8476
8434	45660	8471
8435	45665	8466
8436	45669	8460
8437	45673	8454
8438	45675	8448
8439	45680	8443
8440	45684	8437
8441	45688	8432
8442	45693	8426
8443	45697	8420
8444	45701	8415
8445	45705	8409
8446	45710	8403
8447	45715	8398
8448	45719	8392
8449	45723	8387
8450	45727	8381
8451	45732	8375
8452	45736	8370
8453	45740	8364
8454	45744	8359
8455	45749	8353
8456	45753	8347
8457	45757	8342
8458	45762	8336
8459	45766	8331
8460	45771	8325
8461	45775	8319
8462	45779	8314
8463	45782	8308
8464	45787	8302
8465	45793	8297
8466	45799	8292
8467	45811	8288
8468	45820	8283
8469	45831	8278
8470	45836	8273
8471	45843	8268
8472	45847	8262
8473	45852	8257
8474	45856	8251
8475	45860	8245
8476	45865	8240
8477	45869	8234
8478	45873	8228
8479	45884	8224
8480	45908	8222
8481	45924	8218
8482	45937	8214
8483	45951	8211
8484	45965	8207
8485	45977	8202
8486	45987	8198
8487	45997	8193
8488	46013	8190
8489	46029	8186
8490	46043	8182
8491	46054	8178
8492	46066	8173
8493	46079	8169
8494	46097	8166
8495	46115	8163
8496	46125	8158
8497	46138	8154
8498	46158	8151
8499	46171	8147
8500	46182	8143
8501	46192	8138
8502	46202	8134
8503	46209	8129
8504	46222	8124
8505	46232	8120
8506	46240	8115
8507	46252	8111
8508	46262	8106
8509	46274	8102
8510	46280	8096
8511	46285	8091
8512	46289	8085
8513	46294	8080
8514	46300	8074
8515	46307	8069
8516	46314	8064
8517	46321	8059
8518	46329	8054
8519	46336	8049
8520	46342	8043
8521	46347	8038
8522	46351	8032
8523	46356	8027
8524	46362	8021
8525	46367	8016
8526	46372	8010
8527	46376	8004
8528	46381	7999
8529	46385	7993
8530	46390	7988
8531	46394	7982
8532	46400	7977
8533	46403	7971
8534	46408	7965
8535	46411	7960
8536	46416	7954
8537	46420	7948
8538	46425	7943
8539	46429	7937
8540	46434	7932
8541	46438	7926
8542	46443	7920
8543	46448	7915
8544	46454	7910
8545	46459	7904
8546	46464	7899
8547	46470	7893
8548	46477	7888
8549	46482	7883
8550	46490	7878
8551	46499	7873
8552	46508	7868
8553	46517	7863
8554	46522	7857
8555	46527	7852
8556	46531	7846
8557	46535	7841
8558	46540	7835
8559	46545	7830
8560	46549	7824
8561	46553	7818
8562	46558	7813
8563	46563	7807
8564	46567	7802
8565	46572	7796
8566	46576	7790
8567	46580	7785
8568	46585	7779
8569	46589	7774
8570	46594	7768
8571	46598	7762
8572	46602	7757
8573	46609	7751
8574	46615	7746
8575	46621	7741
8576	46630	7736
8577	46636	7731
8578	46643	7725
8579	46653	7721
8580	46658	7715
8581	46662	7710
8582	46667	7704
8583	46672	7699
8584	46678	7693
8585	46683	7688
8586	46688	7682
8587	46693	7677
8588	46699	7671
8589	46705	7666
8590	46710	7660
8591	46716	7655
8592	46721	7650
8593	46727	7644
8594	46732	7639
8595	46737	7633
8596	46741	7628
8597	46746	7622
8598	46751	7616
8599	46753	7611
8600	46757	7605
8601	46762	7599
8602	46769	7594
8603	46776	7589
8604	46782	7584
8605	46788	7578
8606	46796	7573
8607	46804	7568
8608	46811	7563
8609	46816	7558
8610	46821	7552
8611	46825	7546
8612	46829	7541
8613	46834	7535
8614	46838	7530
8615	46841	7524
8616	46845	7518
8617	46849	7512
8618	46854	7507
8619	46859	7501
8620	46863	7496
8621	46867	7490
8622	46872	7485
8623	46876	7479
8624	46880	7473
8625	46884	7468
8626	46889	7462
8627	46893	7456
8628	46897	7451
8629	46902	7445
8630	46906	7440
8631	46911	7434
8632	46915	7428
8633	46919	7423
8634	46926	7418
8635	46935	7413
8636	46951	7409
8637	46965	7405
8638	46971	7399
8639	46974	7394
8640	46981	7388
8641	46985	7383
8642	46990	7377
8643	46997	7372
8644	47003	7367
8645	47011	7362
8646	47016	7356
8647	47021	7351
8648	47026	7345
8649	47032	7340
8650	47037	7334
8651	47041	7329
8652	47047	7323
8653	47051	7318
8654	47056	7312
8655	47059	7306
8656	47063	7301
8657	47067	7295
8658	47072	7289
8659	47076	7284
8660	47081	7278
8661	47088	7273
8662	47094	7268
8663	47100	7262
8664	47106	7257
8665	47113	7252
8666	47121	7247
8667	47125	7241
8668	47130	7236
8669	47134	7230
8670	47138	7224
8671	47143	7219
8672	47147	7213
8673	47152	7208
8674	47156	7202
8675	47159	7196
8676	47164	7191
8677	47169	7185
8678	47173	7180
8679	47178	7174
8680	47182	7168
8681	47186	7163
8682	47191	7157
8683	47195	7152
8684	47199	7146
8685	47204	7140
8686	47208	7135
8687	47213	7129
8688	47217	7124
8689	47221	7118
8690	47226	7112
8691	47230	7107
8692	47235	7101
8693	47240	7096
8694	47245	7090
8695	47255	7086
8696	47262	7080
8697	47268	7075
8698	47278	7070
8699	47284	7065
8700	47289	7060
8701	47295	7054
8702	47300	7049
8703	47305	7043
8704	47310	7038
8705	47315	7032
8706	47325	7027
8707	47333	7022
8708	47338	7017
8709	47342	7011
8710	47348	7006
8711	47352	7000
8712	47357	6995
8713	47362	6989
8714	47366	6984
8715	47371	6978
8716	47375	6972
8717	47380	6967
8718	47386	6962
8719	47390	6956
8720	47394	6950
8721	47402	6945
8722	47407	6940
8723	47413	6934
8724	47419	6929
8725	47424	6923
8726	47435	6919
8727	47444	6914
8728	47449	6908
8729	47453	6903
8730	47458	6897
8731	47463	6892
8732	47467	6886
8733	47471	6881
8734	47476	6875
8735	47481	6869
8736	47486	6864
8737	47491	6858
8738	47495	6853
8739	47500	6847
8740	47504	6842
8741	47508	6836
8742	47513	6831
8743	47517	6825
8744	47520	6819
8745	47524	6814
8746	47529	6808
8747	47533	6802
8748	47537	6797
8749	47542	6791
8750	47546	6786
8751	47551	6780
8752	47556	6775
8753	47562	6769
8754	47568	6764
8755	47580	6759
8756	47584	6754
8757	47588	6748
8758	47593	6743
8759	47597	6737
8760	47601	6731
8761	47606	6726
8762	47610	6720
8763	47614	6715
8764	47618	6709
8765	47623	6703
8766	47627	6698
8767	47632	6692
8768	47636	6687
8769	47640	6681
8770	47645	6676
8771	47649	6670
8772	47654	6664
8773	47658	6659
8774	47662	6653
8775	47666	6648
8776	47671	6642
8777	47675	6637
8778	47680	6631
8779	47684	6625
8780	47688	6620
8781	47693	6614
8782	47701	6609
8783	47708	6604
8784	47714	6599
8785	47720	6593
8786	47727	6588
8787	47732	6582
8788	47736	6577
8789	47740	6571
8790	47744	6566
8791	47749	6560
8792	47753	6555
8793	47757	6549
8794	47762	6543
8795	47766	6538
8796	47770	6532
8797	47775	6527
8798	47779	6521
8799	47783	6515
8800	47789	6510
8801	47793	6504
8802	47798	6499
8803	47803	6493
8804	47807	6488
8805	47811	6482
8806	47816	6477
8807	47823	6472
8808	47828	6466
8809	47839	6461
8810	47848	6456
8811	47854	6451
8812	47865	6446
8813	47884	6443
8814	47893	6438
8815	47900	6433
8816	47906	6427
8817	47916	6422
8818	47923	6417
8819	47934	6412
8820	47952	6409
8821	47972	6405
8822	47979	6400
8823	47994	6396
8824	48012	6392
8825	48033	6389
8826	48057	6386
8827	48068	6381
8828	48084	6377
8829	48103	6373
8830	48116	6369
8831	48126	6364
8832	48137	6359
8833	48147	6355
8834	48160	6350
8835	48179	6346
8836	48189	6341
8837	48198	6337
8838	48206	6331
8839	48210	6326
8840	48215	6320
8841	48218	6315
8842	48224	6309
8843	48230	6304
8844	48236	6298
8845	48242	6293
8846	48251	6288
8847	48256	6282
8848	48261	6277
8849	48266	6271
8850	48271	6266
8851	48275	6260
8852	48280	6255
8853	48284	6249
8854	48289	6244
8855	48294	6238
8856	48298	6232
8857	48303	6227
8858	48307	6221
8859	48311	6216
8860	48319	6210
8861	48328	6205
8862	48340	6201
8863	48352	6196
8864	48366	6192
8865	48383	6188
8866	48396	6183
8867	48403	6178
8868	48415	6174
8869	48427	6169
8870	48446	6165
8871	48457	6160
8872	48465	6155
8873	48478	6151
8874	48518	6150
8875	48528	6145
8876	48542	6140
8877	48570	6138
8878	48582	6133
8879	48595	6129
8880	48604	6124
8881	48610	6118
8882	48618	6113
8883	48629	6108
8884	48636	6103
8885	48642	6098
8886	48657	6093
8887	48665	6088
8888	48680	6084
8889	48693	6079
8890	48704	6075
8891	48715	6070
8892	48726	6065
8893	48736	6060
8894	48750	6056
8895	48758	6050
8896	48769	6046
8897	48779	6041
8898	48792	6036
8899	48811	6032
8900	48835	6029
8901	48850	6025
8902	48864	6020
8903	48874	6016
8904	48886	6011
8905	48900	6006
8906	48912	6002
8907	48923	5997
8908	48937	5992
8909	48946	5987
8910	48958	5983
8911	48974	5978
8912	48986	5974
8913	48997	5969
8914	49012	5965
8915	49023	5960
8916	49027	5954
8917	49032	5949
8918	49040	5943
8919	49044	5938
8920	49048	5932
8921	49053	5926
8922	49057	5921
8923	49061	5915
8924	49067	5910
8925	49072	5904
8926	49078	5899
8927	49084	5893
8928	49090	5888
8929	49096	5882
8930	49102	5877
8931	49113	5872
8932	49120	5867
8933	49125	5861
8934	49139	5857
8935	49154	5852
8936	49171	5848
8937	49188	5844
8938	49206	5840
8939	49222	5836
8940	49239	5832
8941	49254	5827
8942	49269	5823
8943	49278	5818
8944	49289	5813
8945	49298	5808
8946	49313	5803
8947	49318	5798
8948	49333	5793
8949	49352	5789
8950	49367	5785
8951	49382	5781
8952	49396	5776
8953	49402	5771
8954	49414	5766
8955	49429	5762
8956	49435	5756
8957	49452	5752
8958	49469	5748
8959	49488	5744
8960	49501	5739
8961	49514	5734
8962	49522	5729
8963	49533	5724
8964	49546	5720
8965	49560	5715
8966	49569	5710
8967	49585	5706
8968	49597	5701
8969	49609	5696
8970	49620	5691
8971	49634	5687
8972	49643	5681
8973	49652	5676
8974	49665	5672
8975	49679	5667
8976	49696	5663
8977	49711	5658
8978	49724	5654
8979	49741	5649
8980	49760	5645
8981	49770	5640
8982	49776	5635
8983	49803	5632
8984	49816	5627
8985	49825	5622
8986	49839	5617
8987	49850	5612
8988	49861	5607
8989	49875	5603
8990	49887	5598
8991	49898	5593
8992	49909	5588
8993	49920	5583
8994	49932	5578
8995	49942	5573
8996	49953	5568
8997	49967	5564
8998	49981	5559
8999	49994	5554
9000	50002	5549
9001	50008	5544
9002	50018	5539
9003	50030	5534
9004	50040	5529
9005	50055	5524
9006	50069	5520
9007	50082	5515
9008	50091	5510
9009	50104	5505
9010	50117	5500
9011	50126	5495
9012	50138	5490
9013	50148	5485
9014	50161	5480
9015	50171	5475
9016	50182	5470
9017	50201	5466
9018	50210	5461
9019	50219	5456
9020	50225	5450
9021	50233	5445
9022	50240	5439
9023	50249	5434
9024	50263	5430
9025	50273	5425
9026	50290	5420
9027	50315	5417
9028	50331	5412
9029	50342	5407
9030	50348	5402
9031	50355	5396
9032	50361	5391
9033	50368	5385
9034	50374	5380
9035	50390	5375
9036	50401	5370
9037	50410	5365
9038	50424	5360
9039	50438	5356
9040	50455	5351
9041	50467	5346
9042	50475	5341
9043	50494	5337
9044	50507	5332
9045	50521	5328
9046	50538	5323
9047	50550	5318
9048	50561	5313
9049	50568	5308
9050	50574	5302
9051	50580	5297
9052	50584	5291
9053	50589	5285
9054	50595	5280
9055	50599	5274
9056	50614	5269
9057	50626	5264
9058	50632	5259
9059	50639	5253
9060	50646	5248
9061	50657	5243
9062	50670	5238
9063	50691	5234
9064	50709	5230
9065	50724	5225
9066	50733	5220
9067	50744	5215
9068	50755	5210
9069	50765	5205
9070	50777	5200
9071	50788	5195
9072	50800	5190
9073	50812	5185
9074	50821	5180
9075	50841	5175
9076	50852	5170
9077	50863	5165
9078	50874	5160
9079	50886	5155
9080	50895	5150
9081	50905	5145
9082	50915	5140
9083	50927	5135
9084	50942	5130
9085	50952	5125
9086	50969	5121
9087	50981	5116
9088	50992	5111
9089	50999	5105
9090	51025	5101
9091	51043	5097
9092	51055	5092
9093	51065	5087
9094	51072	5081
9095	51085	5077
9096	51098	5072
9097	51110	5067
9098	51120	5062
9099	51129	5056
9100	51143	5052
9101	51155	5046
9102	51174	5042
9103	51198	5038
9104	51219	5034
9105	51229	5029
9106	51245	5024
9107	51258	5020
9108	51275	5015
9109	51286	5010
9110	51308	5006
9111	51328	5002
9112	51343	4997
9113	51354	4992
9114	51368	4987
9115	51385	4982
9116	51392	4977
9117	51405	4972
9118	51412	4967
9119	51424	4962
9120	51438	4957
9121	51449	4952
9122	51461	4947
9123	51475	4942
9124	51484	4936
9125	51498	4932
9126	51510	4926
9127	51521	4921
9128	51528	4916
9129	51540	4911
9130	51554	4906
9131	51563	4901
9132	51576	4896
9133	51584	4890
9134	51595	4885
9135	51605	4880
9136	51615	4875
9137	51626	4870
9138	51638	4864
9139	51649	4859
9140	51663	4854
9141	51674	4849
9142	51684	4844
9143	51695	4839
9144	51706	4834
9145	51718	4829
9146	51727	4823
9147	51742	4819
9148	51753	4813
9149	51772	4809
9150	51792	4805
9151	51801	4799
9152	51822	4795
9153	51839	4790
9154	51857	4786
9155	51866	4781
9156	51879	4776
9157	51892	4771
9158	51903	4765
9159	51917	4760
9160	51927	4755
9161	51940	4750
9162	51952	4745
9163	51973	4741
9164	51990	4736
9165	52004	4731
9166	52017	4726
9167	52023	4721
9168	52038	4716
9169	52056	4711
9170	52061	4706
9171	52084	4701
9172	52096	4696
9173	52107	4691
9174	52122	4686
9175	52133	4681
9176	52146	4676
9177	52157	4671
9178	52173	4666
9179	52182	4661
9180	52198	4656
9181	52219	4652
9182	52232	4647
9183	52247	4642
9184	52269	4637
9185	52282	4632
9186	52294	4627
9187	52304	4622
9188	52315	4617
9189	52327	4612
9190	52342	4607
9191	52352	4601
9192	52365	4596
9193	52375	4591
9194	52389	4586
9195	52400	4581
9196	52416	4576
9197	52427	4571
9198	52437	4565
9199	52453	4561
9200	52460	4555
9201	52470	4550
9202	52478	4544
9203	52496	4540
9204	52508	4534
9205	52521	4529
9206	52531	4524
9207	52550	4519
9208	52562	4514
9209	52577	4509
9210	52587	4504
9211	52600	4499
9212	52615	4494
9213	52626	4489
9214	52639	4484
9215	52652	4479
9216	52664	4473
9217	52681	4469
9218	52692	4463
9219	52715	4459
9220	52733	4454
9221	52744	4449
9222	52765	4445
9223	52776	4440
9224	52788	4434
9225	52800	4429
9226	52806	4423
9227	52817	4418
9228	52829	4413
9229	52842	4408
9230	52855	4403
9231	52866	4397
9232	52876	4392
9233	52891	4387
9234	52895	4381
9235	52900	4375
9236	52907	4370
9237	52912	4364
9238	52917	4358
9239	52921	4352
9240	52926	4347
9241	52930	4341
9242	52934	4335
9243	52938	4329
9244	52943	4323
9245	52948	4317
9246	52953	4312
9247	52958	4306
9248	52963	4300
9249	52969	4294
9250	52978	4289
9251	52981	4283
9252	52986	4277
9253	52991	4271
9254	52995	4265
9255	52999	4260
9256	53003	4254
9257	53008	4248
9258	53012	4242
9259	53016	4236
9260	53021	4230
9261	53025	4225
9262	53029	4219
9263	53033	4213
9264	53038	4207
9265	53042	4201
9266	53047	4195
9267	53051	4190
9268	53055	4184
9269	53059	4178
9270	53064	4172
9271	53068	4166
9272	53070	4160
9273	53074	4154
9274	53079	4149
9275	53083	4143
9276	53087	4137
9277	53091	4131
9278	53096	4125
9279	53100	4119
9280	53104	4114
9281	53110	4108
9282	53117	4102
9283	53123	4096
9284	53131	4091
9285	53135	4085
9286	53139	4079
9287	53144	4073
9288	53148	4068
9289	53152	4062
9290	53157	4056
9291	53161	4050
9292	53165	4044
9293	53170	4038
9294	53174	4033
9295	53178	4027
9296	53183	4021
9297	53187	4015
9298	53191	4009
9299	53195	4003
9300	53199	3998
9301	53204	3992
9302	53208	3986
9303	53212	3980
9304	53217	3974
9305	53221	3969
9306	53226	3963
9307	53230	3957
9308	53236	3951
9309	53240	3945
9310	53244	3940
9311	53249	3934
9312	53254	3928
9313	53258	3922
9314	53264	3916
9315	53268	3911
9316	53275	3905
9317	53282	3899
9318	53288	3894
9319	53300	3888
9320	53314	3883
9321	53329	3878
9322	53343	3873
9323	53363	3868
9324	53377	3863
9325	53389	3858
9326	53407	3853
9327	53419	3848
9328	53430	3843
9329	53446	3838
9330	53458	3832
9331	53467	3827
9332	53478	3821
9333	53497	3817
9334	53506	3811
9335	53516	3806
9336	53531	3801
9337	53545	3796
9338	53556	3790
9339	53571	3785
9340	53583	3780
9341	53594	3774
9342	53609	3769
9343	53623	3764
9344	53636	3759
9345	53659	3754
9346	53670	3749
9347	53682	3744
9348	53694	3738
9349	53712	3734
9350	53733	3729
9351	53757	3724
9352	53777	3720
9353	53794	3715
9354	53802	3709
9355	53813	3704
9356	53822	3698
9357	53839	3693
9358	53852	3688
9359	53866	3683
9360	53876	3677
9361	53889	3672
9362	53898	3666
9363	53905	3661
9364	53907	3655
9365	53917	3649
9366	53924	3644
9367	53939	3638
9368	53954	3633
9369	53974	3629
9370	53979	3623
9371	53992	3617
9372	54000	3612
9373	54005	3606
9374	54018	3601
9375	54028	3595
9376	54033	3589
9377	54038	3584
9378	54043	3578
9379	54046	3572
9380	54051	3566
9381	54056	3560
9382	54061	3554
9383	54066	3549
9384	54071	3543
9385	54075	3537
9386	54079	3531
9387	54081	3525
9388	54086	3519
9389	54090	3513
9390	54094	3507
9391	54099	3502
9392	54103	3496
9393	54107	3490
9394	54112	3484
9395	54116	3478
9396	54121	3472
9397	54124	3467
9398	54129	3461
9399	54132	3455
9400	54139	3449
9401	54145	3443
9402	54151	3438
9403	54160	3432
9404	54170	3427
9405	54181	3421
9406	54191	3416
9407	54200	3410
9408	54209	3404
9409	54219	3399
9410	54227	3393
9411	54239	3388
9412	54255	3383
9413	54264	3377
9414	54283	3372
9415	54316	3368
9416	54332	3363
9417	54342	3358
9418	54352	3352
9419	54362	3347
9420	54377	3341
9421	54400	3337
9422	54413	3331
9423	54433	3326
9424	54448	3321
9425	54472	3317
9426	54488	3311
9427	54499	3306
9428	54514	3301
9429	54535	3296
9430	54547	3291
9431	54577	3286
9432	54592	3281
9433	54607	3276
9434	54621	3270
9435	54636	3265
9436	54644	3260
9437	54655	3254
9438	54670	3249
9439	54683	3243
9440	54691	3238
9441	54704	3232
9442	54713	3227
9443	54724	3221
9444	54735	3216
9445	54749	3211
9446	54765	3205
9447	54776	3200
9448	54787	3194
